,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,OverallQual-s2,OverallQual-s3,OverallQual-Sq,AllSF-2,AllSF-3,AllSF-Sq,AllFlrsSF-2,AllFlrsSF-3,AllFlrsSF-Sq,GrLivArea-2,GrLivArea-3,GrLivArea-Sq,SimplOverallQual-s2,SimplOverallQual-s3,SimplOverallQual-Sq,ExterQual-2,ExterQual-3,ExterQual-Sq,GarageCars-2,GarageCars-3,GarageCars-Sq,TotalBath-2,TotalBath-3,TotalBath-Sq,KitchenQual-2,KitchenQual-3,KitchenQual-Sq,GarageScore-2,GarageScore-3,GarageScore-Sq
688,SC20,RL,60.0,8089,2,None,4,HLS,4,Inside,3,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4,3,2,6,945,1,0,474,1419,GasA,5,Y,SBrkr,1419,0,0,1419,1,0,2,0,2,1,4,7,8,1,4,Attchd,2007.0,RFn,2,567,3,3,2,140,0,0,0,0,0,0,No,No,0,Oct,2007,New,Partial,12.879019669789754,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,48,9,12,4,4,1701,0,6,2,0,567,2,2,3.0,2838,1419,0,1,1,64,512,2.8284271247461903,8054244,22857944472,53.27288240746881,2013561,2857243059,37.66961640367472,2013561,2857243059,37.66961640367472,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,16,64,2.0,2893401,4921675101,41.24318125460256
689,SC120,RL,61.0,7577,2,None,3,Lvl,4,Corner,3,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4,3,2,5,20,1,0,1342,1362,GasA,5,Y,SBrkr,1362,0,0,1362,0,0,2,0,2,1,4,6,8,1,4,Attchd,2005.0,RFn,2,460,3,3,2,192,28,0,0,0,0,0,No,No,0,Jun,2007,WD,Normal,12.179220327453931,2,2,0,1,1,2,4,2,2,2,1,1,2,1,2,30,9,12,4,4,1380,0,4,2,0,460,2,2,2.0,2724,1362,28,1,0,36,216,2.449489742783178,7420176,20212559424,52.191953402799555,1855044,2526569928,36.90528417449187,1855044,2526569928,36.90528417449187,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,1904400,2628072000,37.14835124201342
690,SC120,RM,0.0,4426,2,None,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,4,3,PConc,4,3,3,6,697,1,0,151,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,8,1,3,Attchd,2004.0,RFn,2,420,3,3,2,149,0,0,0,0,0,0,No,No,0,May,2008,WD,Normal,11.856522261533737,2,2,0,1,1,1,4,2,2,2,1,1,2,1,2,30,9,12,4,3,1260,0,4,2,0,420,1,2,2.0,1696,848,0,1,0,36,216,2.449489742783178,2876416,4878401536,41.182520563948,719104,609800192,29.120439557122072,719104,609800192,29.120439557122072,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,1587600,2000376000,35.4964786985977
692,SC60,RL,42.0,26178,2,None,3,Lvl,4,Inside,2,Timber,Norm,Norm,1Fam,2Story,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,293.0,4,3,PConc,4,3,3,6,965,1,0,245,1210,GasA,5,Y,SBrkr,1238,1281,0,2519,1,0,2,1,4,1,4,9,8,2,4,Attchd,1989.0,RFn,2,628,3,3,2,320,27,0,0,0,0,0,No,No,0,Apr,2006,WD,Normal,12.721888795877375,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,35,9,12,4,8,1884,0,6,2,0,628,4,2,3.5,3729,2519,27,1,0,49,343,2.6457513110645907,13905441,51853389489,61.065538563088104,6345361,15983964359,50.18964036531842,6345361,15983964359,50.18964036531842,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,12.25,42.875,1.8708286933869707,16,64,2.0,3549456,6687175104,43.40506882842141
693,SC30,RL,60.0,5400,2,None,4,Lvl,4,Corner,1,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,1073,1073,GasA,5,Y,SBrkr,1073,0,0,1073,0,0,1,0,2,1,3,4,8,0,0,Detchd,1968.0,Unf,1,326,3,3,2,0,0,112,0,0,0,0,No,No,0,Dec,2006,WD,Abnorml,11.59433032142082,2,2,0,1,1,0,4,1,2,1,1,1,1,1,1,30,9,9,3,0,978,0,4,1,0,326,0,1,1.0,2146,1073,112,0,0,25,125,2.23606797749979,4605316,9883008136,46.32493928760188,1151329,1235376017,32.7566787083184,1151329,1235376017,32.7566787083184,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,1.0,1.0,1.0,9,27,1.7320508075688772,956484,935441352,31.272991542223778
694,SC50,RM,51.0,6120,2,None,4,Lvl,4,Corner,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,3,3,0,1,0,1,0,927,927,GasA,3,Y,SBrkr,1067,472,0,1539,0,0,1,1,3,1,3,5,8,0,0,Detchd,1995.0,Unf,2,576,3,3,2,112,0,0,0,0,0,0,MnPrv,No,0,Apr,2009,WD,Normal,11.860062063178267,2,2,0,1,1,0,4,1,1,1,1,1,1,1,1,30,9,6,3,0,1728,0,4,1,0,576,0,1,1.5,2466,1539,0,0,0,25,125,2.23606797749979,6081156,14996130696,49.658836071740545,2368521,3645153819,39.230090491866065,2368521,3645153819,39.230090491866065,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,2.25,3.375,1.224744871391589,9,27,1.7320508075688772,2985984,5159780352,41.569219381653056
695,SC20,RL,54.0,13811,2,None,3,Lvl,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,3,3,CBlock,4,4,0,6,980,2,40,92,1112,GasA,4,Y,SBrkr,1137,0,0,1137,1,0,2,0,2,1,4,5,8,1,3,Attchd,1987.0,Unf,2,551,3,3,2,125,0,0,0,0,0,0,No,No,0,Jul,2006,WD,Normal,12.07824495582233,2,2,0,1,1,1,4,2,2,2,1,2,2,1,1,36,9,9,4,3,1653,0,4,1,0,551,1,2,3.0,2249,1137,0,1,0,36,216,2.449489742783178,5058001,11375444249,47.4236228055175,1292769,1469878353,33.71943060017473,1292769,1469878353,33.71943060017473,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,16,64,2.0,2732409,4516672077,40.65710270051225
696,SC30,RM,50.0,6000,2,None,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3,3,0,2,616,1,0,0,616,GasA,4,Y,SBrkr,616,0,0,616,0,0,1,0,2,1,3,4,8,0,0,Detchd,1921.0,Unf,1,205,3,3,2,0,0,129,0,0,0,0,No,No,0,Jun,2006,WD,Normal,11.39640288460621,2,3,0,1,1,0,4,1,2,1,1,1,1,1,1,35,9,9,3,0,615,0,6,1,0,205,0,1,1.0,1232,616,129,0,0,25,125,2.23606797749979,1517824,1869959168,35.09985754956849,379456,233744896,24.819347291981714,379456,233744896,24.819347291981714,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,1.0,1.0,1.0,9,27,1.7320508075688772,378225,232608375,24.79919353527449
697,SC20,RL,57.0,6420,2,None,3,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,5,4,1,2,210,5,551,219,980,GasA,2,Y,FuseA,1148,0,0,1148,0,1,1,0,2,1,3,6,8,0,0,Detchd,1952.0,Unf,1,308,3,3,2,0,0,0,0,0,0,0,No,No,0,Sep,2006,WD,Normal,11.724004532183379,2,3,0,1,1,0,4,1,1,1,2,2,2,1,1,35,9,9,3,0,924,0,6,1,0,308,0,1,1.5,2128,1148,0,0,0,25,125,2.23606797749979,4528384,9636401152,46.130250378683186,1317904,1512953792,33.88214869219483,1317904,1512953792,33.88214869219483,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,2.25,3.375,1.224744871391589,9,27,1.7320508075688772,853776,788889024,30.397368307141328
698,SC20,RL,65.0,8450,2,None,4,Lvl,4,Inside,3,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,0,6,553,4,117,224,894,GasA,5,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,8,1,4,Detchd,1973.0,Unf,1,336,3,3,2,416,144,0,0,0,0,0,MnPrv,No,0,Apr,2010,WD,Normal,11.83863282480007,2,3,0,1,1,2,4,1,2,2,2,1,1,2,1,40,9,12,3,4,1008,0,6,2,0,336,2,1,2.0,1788,894,144,0,0,25,125,2.23606797749979,3196944,5716135872,42.28474902373195,799236,714516984,29.899832775452108,799236,714516984,29.899832775452108,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,1016064,1024192512,31.74901573277509
699,SC120,FV,59.0,4282,2,2,2,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,16,1,0,1375,1391,GasA,5,Y,SBrkr,1391,0,0,1391,0,0,2,0,2,1,4,5,8,0,0,Attchd,2004.0,RFn,2,530,3,3,2,156,158,0,0,0,0,0,No,No,0,Jul,2008,WD,Normal,12.185875040240456,3,2,0,1,1,0,4,2,2,2,1,1,2,1,2,35,9,12,4,0,1590,0,6,2,0,530,0,2,2.0,2782,1391,158,0,0,49,343,2.6457513110645907,7739524,21531355768,52.744667976962376,1934881,2691419471,37.296112397943034,1934881,2691419471,37.296112397943034,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,2528100,4019679000,39.87480407475377
700,SC20,RL,85.0,14331,2,None,4,Lvl,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,4,3,PConc,5,3,3,6,1274,1,0,526,1800,GasA,5,Y,SBrkr,1800,0,0,1800,1,0,2,0,3,1,4,7,8,1,4,Attchd,2002.0,Fin,3,765,3,3,2,270,78,0,0,0,0,0,No,No,0,May,2006,WD,Normal,12.652362948153474,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,40,9,12,4,4,2295,0,6,2,0,765,2,2,3.0,3600,1800,78,1,0,64,512,2.8284271247461903,12960000,46656000000,60.0,3240000,5832000000,42.42640687119285,3240000,5832000000,42.42640687119285,9,27,1.7320508075688772,16,64,2.0,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,16,64,2.0,5267025,12087822375,47.90615826801394
701,SC20,RL,80.0,9600,2,None,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3,3,CBlock,3,3,0,1,0,1,0,1164,1164,GasA,3,Y,SBrkr,1164,0,0,1164,0,0,1,1,3,1,3,6,8,0,0,Attchd,1969.0,Unf,2,528,3,3,2,0,0,0,0,0,0,0,No,No,0,Jul,2006,COD,Normal,11.849404844423074,3,2,0,1,1,0,4,1,1,1,1,1,1,1,1,35,9,9,3,0,1584,0,6,1,0,528,0,1,1.5,2328,1164,0,1,0,49,343,2.6457513110645907,5419584,12616791552,48.249352327259274,1354896,1577098944,34.11744421846396,1354896,1577098944,34.11744421846396,9,27,1.7320508075688772,9,27,1.7320508075688772,4,8,1.4142135623730951,2.25,3.375,1.224744871391589,9,27,1.7320508075688772,2509056,3974344704,39.7994974842648
702,SC60,RL,82.0,12438,2,None,3,Lvl,4,Inside,3,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,5,3,PConc,5,4,0,1,0,1,0,1234,1234,GasA,5,Y,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,5,10,8,1,4,BuiltIn,2006.0,Fin,3,666,3,3,2,324,100,0,0,0,0,0,No,No,0,Jul,2006,New,Partial,12.799178471909892,3,2,0,1,1,2,4,2,2,1,1,2,2,1,2,40,9,15,5,4,1998,0,6,2,0,666,2,2,2.5,3810,2576,100,1,1,64,512,2.8284271247461903,14516100,55306341000,61.72519744804386,6635776,17093758976,50.75431016179808,6635776,17093758976,50.75431016179808,9,27,1.7320508075688772,25,125,2.23606797749979,9,27,1.7320508075688772,6.25,15.625,1.5811388300841898,25,125,2.23606797749979,3992004,7976023992,44.69899327725402
703,SC190,RM,76.0,7630,2,None,4,Lvl,4,Inside,3,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,3,0,1,0,1,0,360,360,GasA,4,Y,SBrkr,1032,780,0,1812,0,0,2,0,4,2,4,8,8,1,1,Detchd,1999.0,Unf,2,672,3,3,0,344,0,40,0,0,0,0,MnPrv,No,0,May,2010,WD,Normal,11.849404844423074,2,3,0,1,1,1,4,2,2,1,1,1,2,2,1,45,9,12,8,1,2016,0,6,2,0,672,1,4,2.0,2172,1812,40,0,0,25,125,2.23606797749979,4717584,10246592448,46.604720790924176,3283344,5949419328,42.567593307585526,3283344,5949419328,42.567593307585526,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,4064256,8193540096,44.8998886412873
704,SC20,RL,70.0,8400,2,None,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,4,3,PConc,4,3,2,6,712,1,0,761,1473,GasA,5,Y,SBrkr,1484,0,0,1484,1,0,2,0,3,1,4,7,8,0,0,Attchd,2004.0,RFn,2,606,3,3,2,0,35,0,144,0,0,0,No,No,0,May,2010,WD,Normal,12.269052139516223,3,2,0,1,1,0,4,2,2,2,1,1,2,1,2,35,9,12,4,0,1818,0,6,2,0,606,0,2,3.0,2957,1484,179,1,0,49,343,2.6457513110645907,8743849,25855561493,54.378304497290095,2202256,3268147904,38.52272056851645,2202256,3268147904,38.52272056851645,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,16,64,2.0,3305124,6008715432,42.638011210655684
705,SC190,RM,70.0,5600,2,None,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0.0,2,2,Slab,0,0,0,0,0,0,0,0,0,GasA,2,N,SBrkr,372,720,0,1092,0,0,2,0,3,2,2,7,5,0,0,No,,No,0,0,0,0,0,0,0,0,0,0,0,0,No,Othr,3500,Jul,2010,WD,Normal,10.915106645867503,2,2,0,0,0,0,3,1,1,0,0,0,0,1,1,20,0,4,4,0,0,0,4,1,0,0,0,2,2.0,1092,1092,0,0,0,16,64,2.0,1192464,1302170688,33.04542328371661,1192464,1302170688,33.04542328371661,1192464,1302170688,33.04542328371661,4,8,1.4142135623730951,4,8,1.4142135623730951,0,0,0.0,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,0,0,0.0
706,SC20,RL,0.0,115149,2,None,2,Low,4,CulDSac,1,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351.0,3,3,CBlock,4,3,3,6,1219,1,0,424,1643,GasA,3,Y,SBrkr,1824,0,0,1824,1,0,2,0,2,1,4,5,8,2,3,Attchd,1971.0,Unf,2,739,3,3,2,380,48,0,0,0,0,0,No,No,0,Jun,2007,WD,Normal,12.618185607609803,3,2,0,1,1,1,4,2,1,2,1,1,2,1,1,35,9,9,4,6,2217,0,6,1,0,739,2,2,3.0,3467,1824,48,1,0,49,343,2.6457513110645907,12020089,41673648563,58.881236400062114,3326976,6068404224,42.708313008125245,3326976,6068404224,42.708313008125245,9,27,1.7320508075688772,9,27,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,16,64,2.0,4915089,10896752313,47.085029467974216
707,SC120,RL,48.0,6240,2,None,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,0,6,863,1,0,461,1324,GasA,5,Y,SBrkr,1324,0,0,1324,1,0,2,0,2,1,4,6,8,1,4,Attchd,2006.0,Fin,2,550,3,3,2,192,38,0,0,0,0,0,No,No,0,Dec,2009,WD,Normal,12.445093483000798,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,40,9,12,4,4,1650,0,6,2,0,550,2,2,3.0,2648,1324,38,1,0,64,512,2.8284271247461903,7011904,18567521792,51.45872132107443,1752976,2320940224,36.38681079732051,1752976,2320940224,36.38681079732051,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,16,64,2.0,2722500,4492125000,40.620192023179804
708,SC60,RL,65.0,9018,2,None,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0,1,0,728,728,GasA,5,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,4,8,8,1,4,Attchd,2007.0,Fin,2,400,3,3,2,100,24,0,0,0,0,0,No,No,0,Jul,2007,New,Partial,12.09815887308463,3,2,0,1,1,2,4,2,2,1,1,1,2,1,2,35,9,12,4,4,1200,0,6,2,0,400,2,2,2.5,2184,1456,24,0,1,49,343,2.6457513110645907,4769856,10417365504,46.73328578219169,2119936,3086626816,38.157568056677825,2119936,3086626816,38.157568056677825,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,16,64,2.0,1440000,1728000000,34.64101615137755
709,SC20,RL,0.0,7162,2,None,3,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,3,3,PConc,3,3,0,1,0,1,0,876,876,GasA,3,Y,SBrkr,904,0,0,904,0,0,1,0,3,1,3,6,8,0,0,Attchd,1966.0,Unf,1,408,3,3,2,0,0,0,0,0,0,0,MnPrv,No,0,Dec,2008,WD,Abnorml,11.60733523953139,2,3,0,1,1,0,4,1,1,1,1,1,1,1,1,35,9,9,3,0,1224,0,6,1,0,408,0,1,1.0,1780,904,0,1,0,25,125,2.23606797749979,3168400,5639752000,42.190046219457976,817216,738763264,30.066592756745816,817216,738763264,30.066592756745816,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,1.0,1.0,1.0,9,27,1.7320508075688772,1498176,1833767424,34.9857113690718
710,SC30,RL,56.0,4130,2,None,3,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,3,3,0,1,0,1,0,270,270,GasA,4,Y,SBrkr,729,0,0,729,0,0,1,0,2,1,3,5,3,0,0,No,,No,0,0,0,0,0,0,0,0,0,0,0,0,No,No,0,Jul,2008,WD,Normal,10.859018228147887,1,2,0,0,0,0,2,1,2,1,1,1,1,1,2,18,0,12,3,0,0,0,2,2,0,0,0,1,1.0,999,729,0,0,0,9,27,1.7320508075688772,998001,997002999,31.606961258558215,531441,387420489,27.0,531441,387420489,27.0,1,1,1.0,16,64,2.0,0,0,0.0,1.0,1.0,1.0,9,27,1.7320508075688772,0,0,0.0
711,SC50,C (all),66.0,8712,2,2,4,HLS,4,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Stone,3,3,1,1,0,1,0,859,859,GasA,4,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,3,7,8,0,0,Detchd,1964.0,RFn,1,384,3,3,0,68,0,98,0,0,0,0,No,No,0,Jan,2010,WD,Abnorml,11.54031687156214,2,3,0,1,1,0,4,1,2,1,1,1,1,1,1,28,9,9,3,0,1152,0,6,1,0,384,0,1,1.0,2037,1178,98,0,0,16,64,2.0,4149369,8452264653,45.13313638558703,1387684,1634691752,34.322004603461025,1387684,1634691752,34.322004603461025,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,1.0,1.0,1.0,9,27,1.7320508075688772,1327104,1528823808,33.94112549695428
712,SC120,RL,40.0,4671,2,None,3,HLS,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,767,1,0,461,1228,GasA,4,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,4,5,8,1,4,Attchd,1988.0,Fin,2,472,3,3,2,168,120,0,0,0,0,0,No,No,0,Oct,2008,WD,Normal,12.149507585033072,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,40,9,12,4,4,1416,0,6,2,0,472,2,2,3.0,2456,1228,120,0,0,64,512,2.8284271247461903,6031936,14814434816,49.558046773455466,1507984,1851804352,35.04283093587046,1507984,1851804352,35.04283093587046,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,16,64,2.0,2005056,2839159296,37.62977544445356
713,SC190,RL,60.0,9873,2,None,4,Lvl,4,Inside,3,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,3,3,CBlock,3,3,2,5,789,1,0,171,960,GasW,3,N,SBrkr,960,0,0,960,1,0,1,0,3,1,3,6,8,0,0,Detchd,1970.0,Unf,2,576,3,3,2,0,288,0,0,0,0,0,No,No,0,May,2006,WD,Normal,11.767575435251748,2,2,0,1,1,0,4,1,1,2,1,1,1,1,1,20,9,9,3,0,1728,0,4,1,0,576,0,1,2.0,1920,960,288,1,0,16,64,2.0,3686400,7077888000,43.81780460041329,921600,884736000,30.983866769659336,921600,884736000,30.983866769659336,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,2985984,5159780352,41.569219381653056
714,SC60,RL,0.0,13517,2,None,3,Lvl,4,CulDSac,3,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,4,3,CBlock,3,3,0,6,533,1,0,192,725,GasA,5,Y,SBrkr,725,754,0,1479,0,0,2,1,3,1,4,6,8,0,0,Attchd,1976.0,RFn,2,475,3,3,2,0,44,0,0,0,0,0,No,No,0,Mar,2010,WD,Normal,11.779136168550774,2,3,0,1,1,0,4,2,2,2,1,1,1,1,2,48,9,12,4,0,1425,0,6,2,0,475,0,2,2.5,2204,1479,44,1,0,36,216,2.449489742783178,4857616,10706185664,46.94677837722201,2187441,3235225239,38.45776904605882,2187441,3235225239,38.45776904605882,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,16,64,2.0,2030625,2893640625,37.749172176353746
715,SC20,RL,78.0,10140,2,None,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,3,3,CBlock,4,3,0,1,0,1,0,1064,1064,GasA,3,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,3,7,8,1,3,Attchd,1974.0,RFn,2,478,3,3,2,0,0,0,0,0,0,0,MnPrv,No,0,Aug,2009,WD,Normal,12.013706813470414,2,2,0,1,1,1,4,1,1,1,1,1,2,1,1,30,9,9,3,3,1434,0,4,1,0,478,1,1,2.0,2414,1350,0,1,0,36,216,2.449489742783178,5827396,14067333944,49.13247398615299,1822500,2460375000,36.742346141747674,1822500,2460375000,36.742346141747674,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,2056356,2948814504,37.86819245752297
716,SC70,RM,60.0,10800,2,1,4,Bnk,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,3,4,BrkTil,3,3,0,1,0,1,0,718,718,GasA,5,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,3,8,8,0,0,Detchd,1996.0,Unf,2,704,3,3,1,0,48,143,0,0,0,0,No,No,0,Jul,2007,WD,Normal,11.979805470779858,3,3,0,1,1,0,4,1,2,1,1,1,1,2,1,56,9,12,3,0,2112,0,9,2,0,704,0,1,1.5,3272,2554,191,0,0,49,343,2.6457513110645907,10705984,35029979648,57.201398584300364,6522916,16659527464,50.53711507397311,6522916,16659527464,50.53711507397311,9,27,1.7320508075688772,9,27,1.7320508075688772,4,8,1.4142135623730951,2.25,3.375,1.224744871391589,9,27,1.7320508075688772,4460544,9420668928,45.95650117230423
